09/14/2026 19:00,"Desgaste é aquela sensação de ter gastado energia numa conversa que nunca ia sair do lugar, porque as duas pessoas falavam línguas diferentes com as mesmas palavras. Uma tentava argumentar, insistir, provar, enquanto a outra já tinha decidido não se mover daquele ponto de vista.

Tem um alívio específico em parar de tentar isso, mais parecido com reconhecer que duas pessoas podem andar lado a lado e ainda seguir em sentidos opostos do que com indiferença. Forçar entendimento onde não há disposição só consome o fôlego que podia ir para outro lugar.

#desgaste #psicologia",,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_001/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_001/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_001/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_001/04.jpg
09/15/2026 19:00,"No jantar, é comum engolir a frase que discordava só para manter o clima leve. No dia seguinte o assunto some da conversa, mas alguma coisa fica pesada no corpo, sem nome certo.

Quando você guarda o que pensa para evitar um atrito, o atrito não desaparece, apenas muda de endereço, sai da mesa e entra em você. Enquanto isso, o outro segue contando sozinho a história sobre quem você é, porque ninguém apareceu para dizer o contrário.

Discordar, às vezes, é a única forma de aparecer inteiro diante de alguém.

#silencio #psicologia",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/66_viver_em_conflito/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/66_viver_em_conflito/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/66_viver_em_conflito/03.jpg
09/16/2026 19:00,"Tem um tipo de atenção que substitui presença por checklist. Pergunta como foi o dia, recebe um foi bom e considera a conversa cumprida, sem espaço para o relato inteiro, para o detalhe torto que ia explicar tudo. Escutar de verdade dá mais trabalho que perguntar por obrigação.

O mesmo vale para dentro de casa. Dá para malhar, comer direito, tomar toda vitamina do mundo e ainda assim ignorar o que se passa por dentro, porque saúde também é essa escuta mais lenta, a que presta atenção no cansaço que o corpo não explica sozinho.

#escuta #psicologia",,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_002/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_002/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_002/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_002/04.jpg
09/17/2026 19:00,"Há uma linha nítida entre quem causou o corte e quem cuida dele depois, mas as duas tarefas costumam ser confundidas por anos, como se esperar a volta da pessoa errada fizesse parte do tratamento.

Não escolhemos a maioria das dores que carregamos, mas ficamos sozinhos na parte de lidar com elas, o que parece injusto porque é. Ainda assim, olhar para o próprio machucado, em vez de ficar repassando quem causou, é o único movimento que muda alguma coisa de fato.

Cuidar de si não apaga o que aconteceu, só devolve a atenção para onde ela ainda pode ajudar.

#cuidar #psicologia",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/20_a_ferida_e_quem_feriu/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/20_a_ferida_e_quem_feriu/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/20_a_ferida_e_quem_feriu/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/20_a_ferida_e_quem_feriu/04.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/20_a_ferida_e_quem_feriu/05.jpg
09/18/2026 19:00,"Tem despedida que não parece despedida na hora, é só um até logo comum, um abraço qualquer numa manhã qualquer, e só depois fica claro que aquela foi a última vez. A vida raramente avisa quando está fechando um ciclo.

Também tem vontade de sumir que costuma ser menos sobre desistir de tudo e mais sobre se afastar do barulho tempo suficiente para se ouvir de novo. Esse desejo de desaparecer, antes de virar alarme, muitas vezes é apenas um jeito estranho de se procurar.

#sumir #psicologia",,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_003/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_003/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_003/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_003/04.jpg
09/19/2026 19:00,"Dá para passar anos organizando só a superfície da própria vida, a casa, o corpo, a agenda, sem nunca abrir a gaveta de baixo, aquela que ninguém vê quando visita.

O que pesa de verdade geralmente mora num lugar que não aparece em foto, uma mágoa antiga, uma decisão adiada, uma versão de você que só existiu na sua cabeça. Amadurecer tem a ver com deixar de arrumar apenas o que se vê e começar a mexer no que sustenta tudo isso por dentro.

No fim, só você sabe o tamanho real do que atravessou.

#organizar #psicologia",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/11_a_consciencia_organiza/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/11_a_consciencia_organiza/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/11_a_consciencia_organiza/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/11_a_consciencia_organiza/04.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/11_a_consciencia_organiza/05.jpg
09/20/2026 19:00,"Tem dor que a pessoa escolheu atravessar mesmo sabendo o preço, porque a alternativa de não escolher nada doía ainda mais. Isso não some com o tempo, mas muda de lugar na história, deixa de ser tragédia e vira apenas capítulo.

Boa parte do peso de uma situação difícil está menos no fato em si e mais no jeito como ele é contado para si mesmo. A mesma cena pode ser lida como fim de tudo ou como o momento em que alguma coisa precisou quebrar para dar lugar a outra forma de viver.

#dor #psicologia",,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_004/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_004/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_004/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_004/04.jpg
09/21/2026 19:00,"Quem aprendeu cedo a esconder o que sente às vezes precisa de um tempo, hoje, só para descobrir o que está sentindo, como quem procura um objeto que ela mesma guardou e já não lembra onde.

A emoção não some só porque você para de mostrar, ela continua ali, enterrada sob camadas de controle, educação, medo de incomodar. Quando finalmente alguém pergunta como você está, a resposta demora, porque primeiro é preciso ir atrás dela.

O que você enxerga lá fora costuma ser reflexo de para onde você já olhou primeiro, por dentro.

#procurar #psicologia",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/109_fui_a_minha_procura/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/109_fui_a_minha_procura/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/109_fui_a_minha_procura/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/109_fui_a_minha_procura/04.jpg
09/22/2026 19:00,"Trocar de companhia tem menos a ver com traição e mais com parar de sustentar sozinho um vínculo que já não devolve o mesmo tanto que recebe. Dá para manter quem você é inteiro e ainda perceber que aquele grupo, aquele emprego, aquela relação parou de retribuir.

Gostar das próprias escolhas ajuda a enxergar isso com menos medo, porque diminui a dependência de aprovação alheia para se sentir no caminho certo. Quem não sabe se comunicar direito costuma confundir qualquer divergência com ataque, e aí a reciprocidade vira campo minado em vez de troca simples.

#reciprocidade #psicologia",,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_005/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_005/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_005/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/tweets/POST_005/04.jpg
09/23/2026 19:00,"Corrigir a opinião errada que alguém formou sobre você dá um trabalho enorme, geralmente maior do que vale a pena, sobretudo quando envolve repetir a mesma explicação de novo antes de dormir.

Gastar a noite tentando mudar a opinião de alguém sobre quem você é costuma custar mais do que aceitar que essa pessoa vai continuar errada, e seguir a vida mesmo assim. Tem gente que só procura você quando está sem outra opção, e servir de plano B tem gosto de disponibilidade, não de importância.

Sossegar em relação à opinião alheia ainda deixa espaço de sobra para continuar se importando com quem te vê de verdade.

#descansar #psicologia",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/100_paz_e_deixar_as_pessoas_erradas/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/100_paz_e_deixar_as_pessoas_erradas/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/100_paz_e_deixar_as_pessoas_erradas/03.jpg
